company_cd,department_set_cd,department_cd,user_cd,department_main,delete_flag,役職コード［＊］,delete_flag
13,13,13184310,13012805,true,false,10070,false
13,13,13184310,13012802,true,false,10070,false
13,13,13184310,13011810,true,false,10070,false
13,13,13184310,13007801,true,false,10070,false
13,13,13184310,13005812,true,false,10070,false
13,13,13184310,13004804,true,false,10070,false
13,13,13184310,13001802,true,false,10070,false
13,13,13184311,13080382,true,false,10070,false
13,13,13184311,13071454,true,false,10070,false
13,13,13184311,13010802,true,false,10070,false
13,13,13184311,13009802,true,false,10070,false
13,13,13184311,13006805,true,false,10070,false
13,13,13184312,13091801,true,false,10042,false
13,13,13184312,13072453,true,false,10070,false
13,13,13184312,13012812,true,false,10070,false
13,13,13184312,13011811,true,false,10070,false
13,13,13184312,13010809,true,false,10070,false
13,13,13184312,13010808,true,false,10070,false
13,13,13184312,13010801,true,false,10070,false
13,13,13184312,13006808,true,false,10070,false
13,13,13184312,13005810,true,false,10070,false
13,13,13184312,10008803,true,false,10070,false
13,13,13184313,13012809,true,false,10070,false
13,13,13184313,13012803,true,false,10070,false
13,13,13184313,13004805,true,false,10070,false
13,13,13184410,13008805,true,false,10070,false
13,13,13184410,13005803,true,false,10041,false
13,13,13184510,13099802,true,false,10042,false
13,13,13184510,13091803,true,false,10070,false
13,13,13184510,13078452,true,false,10070,false
13,13,13184510,13076454,true,false,10070,false
13,13,13184510,13078021,true,false,10070,false
13,13,13184510,13073453,true,false,10042,false
13,13,13184510,13012814,true,false,10070,false
13,13,13184510,13066056,true,false,10070,false
13,13,13184510,13012813,true,false,10070,false
13,13,13184510,13012807,true,false,10070,false
13,13,13184510,13012801,true,false,11070,false
13,13,13184510,13011805,true,false,10070,false
13,13,13184510,13011809,true,false,10070,false
13,13,13184510,13008801,true,false,10070,false
13,13,13184510,13003801,true,false,10070,false
13,13,13184710,13091804,true,false,10070,false
13,13,13184710,13080454,true,false,10070,false
13,13,13184710,13073452,true,false,10042,false
13,13,13184710,13071391,true,false,10070,false
13,13,13184710,13012804,true,false,10070,false
13,13,13184710,13011802,true,false,10070,false
13,13,13184710,13007804,true,false,10070,false
13,13,13185000,13075452,true,false,70,false
13,13,13185100,13012811,true,false,10070,false
13,13,13185100,10079454,true,false,10010,false
13,13,13185110,13011812,true,false,10070,false
13,13,13185110,13007806,true,false,10070,false
13,13,13185110,10076452,true,false,10070,false
13,13,13185110,10069450,true,false,10070,false
13,13,13185110,10007803,true,false,10042,false
